"","playerID","Full_name","position","Bats","Throws"
"16764","snydeky01","Kyle Ehren Snyder","Pitcher","Both","Right"
"16765","snydeni01","Nicklaus Scott Snyder","Pitcher","Right","Right"
"16766","snydepo01","Charles N. Snyder","Catcher and First Baseman","Right","Right"
"16767","snydere01","Emanuel Sebastian Snyder","Leftfielder and First Baseman","Right","Right"
"16768","snyderu01","Russell Henry Snyder","Outfielder","Left","Right"
"16769","sobkosc01","Scott Sobkowiak","Pitcher","Right","Right"
"16770","sobotch01","Chad Nicholas Sobotka","Pitcher","Right","Right"
"16771","sockach01","Louis Francis Sockalexis","Rightfielder","Left","Right"
"16772","socolmi01","Miguel Angel Socolovich","Pitcher","Right","Right"
"16773","soderer01","Eric Thane Soderholm","Third Baseman","Right","Right"
"16774","soderst01","Stephen Andrew Soderstrom","Pitcher","Right","Right"
"16775","soderty01","Tyler Christian Soderstrom","Designated Hitter, Catcher and First Baseman","Left","Right"
"16776","sodowcl01","Clint Rea Sodowsky","Pitcher","Left","Right"
"16777","soffra01","Raymond John Soff","Pitcher","Right","Right"
"16778","sofieri01","Richard Michael Sofield","Outfielder","Left","Right"
"16779","sogarer01","Eric Sidney Sogard","Second Baseman, Shortstop and Third Baseman","Left","Right"
"16780","sojolu01","Luis Beltran Sojo","Second Baseman, Shortstop and Third Baseman","Right","Right"
"16781","solaito01","Tolia Solaita","First Baseman and Pinch Hitter","Left","Left"
"16782","solakni01","Nicholas Blake Solak","Second Baseman, Leftfielder and Third Baseman","Right","Right"
"16783","solando01","Donovan Solano","Second Baseman, First Baseman and Third Baseman","Right","Right"
"16784","solanjh01","Jhonatan Solano","Catcher","Right","Right"
"16785","solanju01","Julio Cesar Solano","Pitcher","Right","Right"
"16786","solarya01","Yangervis Alfredo Solarte","Third Baseman, Second Baseman and Shortstop","Both","Right"
"16787","soleral01","Alain Soler","Pitcher","Right","Right"
"16788","solerjo01","Jorge Carlos Soler","Rightfielder and Designated Hitter","Right","Right"
"16789","solisal01","Roman Ali Solis","Catcher and Pinch Hitter","Right","Right"
"16790","solisma01","Marcelino Solis","Pitcher","Left","Left"
"16791","solissa01","Samuel Robert Solís","Pitcher","Right","Left"
"16792","solomed01","Eddie Solomon","Pitcher","Right","Right"
"16793","solomja01","Jared R. Solomon","Pitcher","Right","Right"
"16794","solommo01","Mose Hirsch Solomon","Rightfielder","Left","Left"
"16795","solompe01","Peter Joseph Solomon","Pitcher","Right","Right"
"16796","soltemo01","Julius Joseph Solters","Leftfielder","Right","Right"
"16797","somered01","Edward G. Somerville","Second Baseman","Right","Right"
"16798","somerjo01","John Wesley Somerlott","First Baseman","Right","Right"
"16799","sommean01","Andrew Henry Sommerville","Pitcher","Unknown","Unknown"
"16800","sommebi01","William Dunn Sommers","Third Baseman and Second Baseman","Right","Right"
"16801","sommejo01","Joseph John Sommer","Leftfielder, Third Baseman and Second Baseman","Right","Right"
"16802","sommepe01","John Andrew Sommers","Catcher, Outfielder and First Baseman","Right","Right"
"16803","sommeru01","Rudolph Sommers","Pitcher","Both","Left"
"16804","somsela01","Layne Ronald Somsen","Pitcher","Right","Right"
"16805","songedo01","Donald C. Songer","Pitcher","Left","Left"
"16806","sonnaan01","Andrew Michael Sonnanstine","Pitcher","Left","Right"
"16807","sorenla01","Lary Alan Sorensen","Pitcher","Right","Right"
"16808","sorenza01","Zach Hart Sorensen","Pinch Runner, Second Baseman and Shortstop","Both","Right"
"16809","soriaal01","Alfonso Guilleard Soriano","Leftfielder and Second Baseman","Right","Right"
"16810","soriage01","George Soriano","Pitcher","Right","Right"
"16811","soriajo01","Joakim Agustin Soria","Pitcher","Right","Right"
"16812","soriajo02","José Joaquin Soriano","Pitcher","Right","Right"
"16813","soriara01","Rafael Soriano","Pitcher","Right","Right"
"16814","sorokmi01","Michael John Graydon Soroka","Pitcher","Right","Right"
"16815","sorrebi01","Billy Lee Sorrell","Pinch Hitter, Third Baseman and Leftfielder","Left","Right"
"16816","sorrech01","Raymond Edwin Sorrells","Pinch Runner and Shortstop","Right","Right"
"16817","sorrepa01","Paul Anthony Sorrento","First Baseman and Leftfielder","Left","Right"
"16818","sorrevi01","Victor Garland Sorrell","Pitcher","Right","Right"
"16819","sosaed01","Edmundo Israel Sosa","Shortstop, Third Baseman and Second Baseman","Right","Right"
"16820","sosael01","Elias Sosa","Pitcher","Right","Right"
"16821","sosahe01","Henry Sosa","Pitcher","Right","Right"
"16822","sosajo01","Jose Ynocencio Sosa","Pitcher","Right","Right"
"16823","sosajo02","Jorge Bolivar Sosa","Pitcher","Right","Right"
"16824","sosaju01","Juan Luis Sosa","Centerfielder, Pinch Hitter and Shortstop","Right","Right"
"16825","sosale01","Lenyn Jose Sosa","Second Baseman, Third Baseman and Shortstop","Right","Right"
"16826","sosasa01","Samuel Peralta Sosa","Rightfielder","Right","Right"
"16827","sothede01","Dennis Elwood Sothern","Centerfielder","Right","Right"
"16828","sothoal01","Allen Sutton Sothoron","Pitcher","Both","Right"
"16829","sotoel01","Elliot Sebastian Soto","Shortstop, Pinch Runner and Second Baseman","Right","Right"
"16830","sotoge01","Geovany Soto","Catcher","Right","Right"
"16831","sotogi01","Giovanni Luis Soto","Pitcher","Left","Left"
"16832","sotogr01","Gregory Soto","Pitcher","Left","Left"
"16833","sotoju01","Juan Jose Soto","Outfielder","Left","Left"
"16834","sotoli01","Livan Enrique Soto","Shortstop, Second Baseman and Third Baseman","Left","Right"
"16835","sotoma01","Mario Melvin Soto","Pitcher","Right","Right"
"16836","sotone01","Neftali O. Soto","Pinch Hitter, First Baseman and Third Baseman","Right","Right"
"16837","souchst01","Stephen Souchock","Outfielder, Pinch Hitter and First Baseman","Right","Right"
"16838","sousabe01","John Bennett Sousa","Pitcher","Left","Left"
"16839","southbi01","William Harold Southworth","Rightfielder","Left","Right"
"16840","southbi02","William Frederick Southworth","Third Baseman and Pinch Hitter","Right","Right"
"16841","southcl01","Clyde Aubra Southwick","Catcher","Left","Right"
"16842","souzama01","Kenneth Mark Souza","Pitcher","Left","Left"
"16843","souzast01","Steven Jeffrey Souza","Rightfielder","Right","Right"
"16844","sowdebi01","William Jefferson Sowders","Pitcher and Outfielder","Right","Right"
"16845","sowdejo01","John Sowders","Pitcher and Outfielder","Right","Left"
"16846","sowerje01","Jeremy Bryan Sowers","Pitcher","Left","Left"
"16847","spadebo01","Robert Spade","Pitcher","Right","Right"
"16848","spahnwa01","Warren Edward Spahn","Pitcher","Left","Left"
"16849","spaldal01","Albert Goodwill Spalding","Pitcher, Centerfielder and First Baseman","Right","Right"
"16850","spalddi01","Charles Harry Spalding","Leftfielder","Left","Left"
"16851","spande01","Keiunta Denard Span","Centerfielder","Left","Left"
"16852","spangal01","Albert Donald Spangler","Outfielder","Left","Left"
"16853","spangco01","Cory Joseph Spangenberg","Third Baseman, Second Baseman and Leftfielder","Left","Right"
"16854","spansbi01","William Henry Spanswick","Pitcher","Left","Left"
"16855","sparkgl01","Glenn Michael Sparkman","Pitcher","Right","Right"
"16856","sparkje01","James Jeffrey Sparks","Pitcher","Right","Right"
"16857","sparkst01","Steven William Sparks","Pitcher","Right","Right"
"16858","sparkst02","Stephen Lanier Sparks","Pitcher","Right","Right"
"16859","sparktu01","Thomas Frank Sparks","Pitcher","Right","Right"
"16860","sparmjo01","Joseph Blase Sparma","Pitcher","Right","Right"
"16861","speakbo01","Robert Charles Speake","Outfielder, Pinch Hitter and First Baseman","Left","Left"
"16862","speaktr01","Tristram Edgar Speaker","Centerfielder","Left","Left"
"16863","spearna01","Nathaniel Joseph Spears","Pinch Hitter, Leftfielder and Second Baseman","Left","Right"
"16864","speasal01","Alex JoVaughn Speas","Pitcher","Right","Right"
"16865","speckcl01","Robert Clifford Speck","Pitcher","Right","Right"
"16866","speecby01","Byron Franklin Speece","Pitcher","Right","Right"
"16867","speedho01","Horace Arthur Speed","Outfielder and Pinch Runner","Right","Right"
"16868","speerfl01","Floyd Vernie Speer","Pitcher","Right","Right"
"16869","speerki01","George Nathan Speer","Pitcher","Left","Left"
"16870","spehrti01","Timothy Joseph Spehr","Catcher","Right","Right"
"16871","speiech01","Chris Edward Speier","Shortstop, Third Baseman and Second Baseman","Right","Right"
"16872","speiega01","Gabriel James Speier","Pitcher","Left","Left"
"16873","speieju01","Justin James Speier","Pitcher","Right","Right"
"16874","speiery01","Ryan Andrew Speier","Pitcher","Right","Right"
"16875","speigle01","Jimmy Levale Speigner","Pitcher","Right","Right"
"16876","spenc01","","Shortstop","Unknown","Unknown"
"16877","spencbe01","Lloyd Benjamin Spencer","Leftfielder","Left","Left"
"16878","spencbo01","John Robert Spence","First Baseman and Pinch Hitter","Left","Right"
"16879","spencch01","Chester Arthur Spencer","Outfielder","Left","Right"
"16880","spencda01","Daryl Dean Spencer","Shortstop, Second Baseman and Third Baseman","Right","Right"
"16881","spencge01","George Elwell Spencer","Pitcher","Right","Right"
"16882","spencgl01","Glenn Edward Spencer","Pitcher","Right","Right"
"16883","spencha01","Fred Calvin Spencer","Pitcher","Right","Right"
"16884","spencji01","James Lloyd Spencer","First Baseman","Left","Left"
"16885","spencjo01","Joshua Patrick William Spence","Pitcher","Left","Left"
"16886","spencro01","Roy Hampton Spencer","Catcher","Right","Right"
"16887","spencse01","Sean James Spencer","Pitcher","Left","Left"
"16888","spencsh01","Michael Shane Spencer","Outfielder","Right","Right"
"16889","spencst01","Stanley Orville Spence","Centerfielder","Left","Left"
"16890","spencst02","Stanley Roger Spencer","Pitcher","Right","Right"
"16891","spencto01","Hubert Thomas Spencer","Outfielder","Right","Right"
"16892","spenctu01","Edward Russell Spencer","Catcher","Right","Right"
"16893","spencve01","Vernon Murray Spencer","Centerfielder","Left","Right"
"16894","sperapa01","Paul Bachman Speraw","Third Baseman","Right","Right"
"16895","sperbed01","Edwin George Sperber","Rightfielder and Pinch Runner","Left","Left"
"16896","sperrro01","Robert Walter Sperring","Second Baseman, Shortstop and Third Baseman","Right","Right"
"16897","sperrst01","Stanley Kenneth Sperry","Second Baseman","Left","Right"
"16898","spicebo01","Robert Oberton Spicer","Pitcher","Left","Right"
"16899","spierbi01","William James Spiers","Shortstop, Third Baseman and Second Baseman","Left","Right"
"16900","spiesha01","Henry Spies","First Baseman and Catcher","Right","Right"
"16901","spiezed01","Edward Wayne Spiezio","Third Baseman, Pinch Hitter and Outfielder","Right","Right"
"16902","spiezsc01","Scott Edward Spiezio","First Baseman, Second Baseman and Third Baseman","Both","Right"
"16903","spikech01","Leslie Charles Spikes","Rightfielder","Right","Right"
"16904","spilbry01","Ryan Adam Spilborghs","Outfielder and Pinch Hitter","Right","Right"
"16905","spillda01","Daniel Ray Spillner","Pitcher","Right","Right"
"16906","spilmha01","William Harry Spilman","Pinch Hitter, First Baseman and Third Baseman","Left","Right"
"16907","spindha01","Harold Stewart Spindel","Catcher","Right","Right"
"16908","spinksc01","Scipio Ronald Spinks","Pitcher","Right","Right"
"16909","spitzsh01","Shea Spitzbarth","Pitcher","Right","Right"
"16910","spiveju01","Ernest Lee Spivey","Second Baseman","Right","Right"
"16911","splitpa01","Paul William Splittorff","Pitcher","Left","Left"
"16912","spognan01","Andrea Ettore Spognardi","Second Baseman, Shortstop and Third Baseman","Right","Right"
"16913","spohral01","Alfred Ray Spohrer","Catcher","Right","Right"
"16914","spoljpa01","Paul Nikola Spoljaric","Pitcher","Right","Left"
"16915","spongca01","Carl Gustave Spongberg","Pitcher","Right","Right"
"16916","spoonka01","Karl Benjamin Spooner","Pitcher","Right","Left"
"16917","spoonti01","Timothy Floyd Spooneybarger","Pitcher","Right","Right"
"16918","spottji01","James Russell Spotts","Catcher and Pinch Hitter","Right","Right"
"16919","spradje01","Jerry Carl Spradlin","Pitcher","Both","Right"
"16920","spragch01","Charles Wellington Sprague","Outfielder and Pitcher","Left","Left"
"16921","spraged01","Edward Nelson Sprague","Pitcher","Right","Right"
"16922","spraged02","Edward Nelson Sprague","Third Baseman and First Baseman","Right","Right"
"16923","spragho01","Homer Franklin Spragins","Pitcher","Right","Right"
"16924","spratha01","Henry Lee Spratt","Shortstop, Pinch Hitter and Second Baseman","Left","Right"
"16925","sprigge01","George Herman Spriggs","Pinch Hitter and Rightfielder","Left","Right"
"16926","sprinbr01","Bradford Louis Springer","Pitcher","Left","Left"
"16927","sprinde01","Dennis LeRoy Springer","Pitcher","Right","Right"
"16928","springe01","George Chelston Springer","Outfielder","Right","Right"
"16929","sprinja01","Jack Russell Spring","Pitcher","Right","Left"
"16930","sprinje01","Jeffrey Scott Springs","Pitcher","Left","Left"
"16931","sprinjo01","Joseph Conrad Sprinz","Catcher","Right","Right"
"16932","sprinru01","Russell Paul Springer","Pitcher","Right","Right"
"16933","sprinst01","Steven Michael Springer","Third Baseman, Pinch Hitter and Second Baseman","Right","Right"
"16934","sproubo01","Robert Samuel Sprout","Pitcher","Left","Left"
"16935","sprouch01","Charles William Sproull","Pitcher","Right","Right"
"16936","sprowbo01","Robert John Sprowl","Pitcher","Left","Left"
"16937","spruize01","Ezekiel Stephen Spruill","Pitcher","Both","Right"
"16938","spurgfr01","Fred Spurgeon","Second Baseman and Third Baseman","Right","Right"
"16939","spurgja01","Jay Aaron Spurgeon","Pitcher","Right","Right"
"16940","spurlch01","Christopher Michael Spurling","Pitcher","Right","Right"
"16941","spurned01","Edward Frederick Spurney","Shortstop","Unknown","Unknown"
"16942","squirmi01","Michael Lynn Squires","First Baseman","Left","Left"
"16943","st.cleb01","Edward Joseph St. Claire","Catcher","Both","Right"
"16944","st.clra01","Randy Anthony St. Claire","Pitcher","Right","Right"
"16945","st.vrji01","James Marcellin St. Vrain","Pitcher","Right","Left"
"16946","stablge01","George Charles Stablein","Pitcher","Right","Right"
"16947","stacked01","William Edward Stack","Pitcher","Right","Right"
"16948","staehma01","Marvin Gustave Staehle","Second Baseman and Pinch Hitter","Left","Right"
"16949","staffbi01","William Charles Stafford","Pitcher","Right","Right"
"16950","staffge01","James Joseph Stafford","Outfielder, Second Baseman and Shortstop","Right","Right"
"16951","staffjo01","John Henry Stafford","Pitcher and Rightfielder","Right","Right"
"16952","staggst01","Stephen Robert Staggs","Second Baseman","Right","Right"
"16953","stahlch01","Charles Sylvester Stahl","Outfielder","Left","Left"
"16954","stahlja01","Garland Stahl","First Baseman and Outfielder","Right","Right"
"16955","stahlla01","Larry Floyd Stahl","Outfielder, Pinch Hitter and First Baseman","Left","Left"
"16956","stahosc01","Scott Edmund Stahoviak","First Baseman and Third Baseman","Left","Right"
"16957","staigro01","Roy Joseph Staiger","Third Baseman","Right","Right"
"16958","staintu01","George Tucker Stainback","Outfielder","Right","Right"
"16959","stairma01","Matthew Wade Stairs","Rightfielder, Pinch Hitter and First Baseman","Left","Right"
"16960","stalega01","George Gaylord Staley","Second Baseman","Left","Right"
"16961","stalege01","Gerald Lee Staley","Pitcher","Right","Right"
"16962","staleha01","Henry Eli Staley","Pitcher","Right","Right"
"16963","stallge01","George Tweedy Stallings","Catcher, First Baseman and Rightfielder","Right","Right"
"16964","stallge02","George Walborn Staller","Rightfielder","Left","Left"
"16965","stallja01","Jacob Daniel Stallings","Catcher","Right","Right"
"16966","stalltr01","Evan Tracy Stallard","Pitcher","Right","Right"
"16967","stallvi01","Thomas Virgil Stallcup","Shortstop","Right","Right"
"16968","stameer01","Eric James Stamets","Shortstop","Right","Right"
"16969","stammcr01","Craig Nicholas Stammen","Pitcher","Right","Right"
"16970","stanaos01","Oscar Harland Stanage","Catcher","Right","Right"
"16971","stancch01","Charles Stanceu","Pitcher","Right","Right"
